Unnamed: 0,content,stars,title,status
158,真的睡死,1,攻殼機動隊,bad
159,特效聲光精緻創意！,5,攻殼機動隊,good
160,今天才上映…最好是工讀生都看早上七點的,5,攻殼機動隊,good
161,"由於看過原著動畫所以我很清楚動畫裡許多帥氣的動作是不可能在真人電影上出現的，
除非在電影中也用特效來製作這些動作...，然後看完之後我很惋惜他們真的以特效來拍
攝這些動作，不過在劇情的鋪呈上倒是有到味，所以我給了不低的分數畢竟這部片從一
開始就不是以動作爽片為出發點，想看爽片的人真的不適合看這種劇情片，因為你是不
可能找得到所謂的「爆點」的。",4,攻殼機動隊,good
162,其實就是濃縮版攻殼機動隊，還是具有相當的可看性，特效到位劇情也不像原著這麼燒腦，算是改編相當成功，個人是蠻推薦這部電影的，尤其沒看過原作的朋友可以將這部當作新的起點，至於熟知原作的人.... 我建議放空去看，對電影也比較公平。,4,攻殼機動隊,good
163,本身沒看過原作動畫，但整體的劇情還算流暢,5,攻殼機動隊,good
164,經典場景還原度高，調性與劇情攻殼迷也許不會滿意，但同行沒看過系列作的朋友很喜歡。 感覺在奇摩給1顆的，都是其他部的工讀生...,4,攻殼機動隊,good
165,有失眠症狀的可以去試試,1,攻殼機動隊,bad
166,真的世界無敵難看,1,攻殼機動隊,bad
167,"難看死了,到底在演什麼東西?
這錢我寧可拿去二刷聲之形",1,攻殼機動隊,bad
168,補一下 大家想看的去看動畫 動畫是神級的好看 不要進電影院看一坨屎,1,攻殼機動隊,bad
169,"看完無言,無料的電影,快兩個小時,出戲院後整個沒印象剛演了什麼!大家還是把錢省下來!別進去浪費了時間,金錢,換來兩個小時的空洞與內心的後悔.",1,攻殼機動隊,bad
170,劇情好無聊，度估好幾次，槍聲超吵，看完沒心得，只覺得超級爛的劇情,1,攻殼機動隊,bad
171,其實真的蠻失望的，動作場面不精彩，格局小，對白膚淺。故事交代不清楚，挺糟糕的電影，拍差了，可惜。,1,攻殼機動隊,bad
172,我覺得不好看,1,攻殼機動隊,bad
0,個人覺得還是比不上第一級就是標準的漫威電影,4,奧創紀元,good
1,跟第一集一樣.敵人都是螻蟻.復仇者聯盟都是在拆廢鐵.我想看的是苦戰.濺血的戰鬥,1,奧創紀元,bad
2,我有看第一集.也有看鋼鐵人.雷神索爾.美國隊長.都比這一部好看多了.這部不知道在演什麼.沒什麼重點.看了好想睡,1,奧創紀元,bad
3,這集感覺內心劇太多,4,奧創紀元,good
4,想睡,1,奧創紀元,bad
5,不過奧創後面有點太弱了....,5,奧創紀元,good
6,"單挑會比大亂鬥好看，能把角色的技能發揮得淋漓盡致，
黑寡婦就是發揮這項特色成功的，
但我看到的是，復仇者聯盟大戰機器團，
黑寡婦幾秒畫面、浩克幾秒畫面、索爾幾秒畫面...然後不停輪流跳轉，
照這種拍法，隨便拍得10集都可以，
角色個人的進步、個性和絕技都需要經過腦子思考，
應該刻畫的深一點，
拿黑寡婦舉例，
如果粉絲從第一集能截出好幾段約兩分鐘的特有表現，
第二集只能截出5秒...我想其他角色也差不多，
變成所有角色都不夠突出，抓不到觀眾的歡心。",4,奧創紀元,good
7,爛,1,奧創紀元,bad
8,"I enjoyed the film, but felt the ending was a bit contrived=far-fetched.",5,奧創紀元,good
9,"很多覺得不好看的，評分給很低的人，想必沒有看完前面幾部電影吧...。

還有很重要的影集""神盾局特工""第一　二季想必也都沒看吧。

如果是這樣，我建議你們，往後的漫威電影也都不必看了...

因為對你們而言，第三階段的電影，你們只會越來越看不懂，越來越難看，越來越像只有特效的爛片。",5,奧創紀元,good
10,覺得還好 XD,4,奧創紀元,good
11,我,5,奧創紀元,good
12,請看完美國隊長2再接著看復仇2~不是只有看過1就說2是爛片好嗎?無腦也要有限度的~要完全看得懂請也把鋼鐵人+雷神索爾看完還有星際異攻隊都看一下....腦殘沒藥醫知不知道阿....,5,奧創紀元,good
13,我覺得很好看啊，我還看了兩次欸!,5,奧創紀元,good
14,"看完立馬忘記劇情
就是爽片而已
完全沒內容
不知所云的打殺到後來已冷感",2,奧創紀元,bad
15,"我今天跟男友去看了,覺得還不錯,他們團結那一刻好令人感動,期待第三集喔",4,奧創紀元,good
16,中間真是催眠阿,3,奧創紀元,soso
17,全場無冷感~!~!~!刺激!!,5,奧創紀元,good
18,建議看完美隊在來看喔！超好看~~~~~,5,奧創紀元,good
19,"劇情：凌亂沒有重點
動作：雷聲大雨點小
特效：還不錯（兩顆星給特效）
笑料：感覺都是硬湊的，一點都不好笑
整體：矯揉造作，缺少劇情核心及演出的聚合力，整體顯得空泛而做作
結論：建議等第四台上映或租DVD看就好...",2,奧創紀元,bad
20,"Dear CADY

雖然有些人不喜歡這部，
但我覺得很好看喔，
僅次於玩命關頭7，
當然，歌喉讚很棒啦",5,奧創紀元,good
21,普通 看完忘了演了啥,3,奧創紀元,soso
22,"很好看又有新的角色,劇情特效我都很喜歡,這種電影就是要在大螢幕看才過癮^^",5,奧創紀元,good
23,"【復仇者聯盟2：奧創紀元】-雷聲大雨點小的混亂戰爭

爽度再度飆到制高點、卡路里指數爆表的爆米花娛樂爽片，本質上不算太糟糕，但缺點也很多，而評價也十分的兩極化。

繼上一次在紐約的奇塔瑞大戰之後，諸位英雄再次組成地表最強團隊「復仇者聯盟」，四處打擊九頭蛇的殘兵餘黨，並在擊破位處東歐的史特拉克男爵的基地之後，取得了其基地所研發的人工智慧科技，也讓東尼史塔克得以在看見恐懼之後啟動了奧創計畫，使其能夠與地球之外的威脅抗衡。但奧創計畫本身就是個自大狂妄之下的漏洞，就像史蒂芬羅傑斯所說的：「每次只要有人想要在戰爭之前先贏，就會犧牲生命」

相較於第一集圍繞在邪神洛基使壞的劇情，這次的故事顯得混亂無比。像是一開始的史特拉克男爵、賣汎合金的黑市商人、協助奧創進行再生搖籃的趙博士等，沒人看過漫畫還真不知道他們是誰，許多存在感低的角色和亞洲工具人充斥著電影，但在先前的作品中從來沒出現過，缺乏介紹，觀眾也就難以產生共鳴。
還有一些為了推進劇情而令人費解的橋段也令人無法產生認同， 像是索爾泡溫泉的那一段，其「視界之水」在漫畫裡固然很有名，但很容易讓沒看過漫畫或是對漫畫故事不熟的觀眾接不上線，產生無感。

電影的劇情與故事我覺得差強人意，遠不如第一集的單方面核心(洛基與權杖)，而這一集感覺想要講的東西太多，像是角色的黑暗面、鋼鐵人與美國隊長的道德歧異、為何啟動奧創計畫、奧創為和平帶來毀滅的理念等，因礙於篇幅而都是點到為止。沒有讓觀眾感到震撼，反而多了幾個驚愕的表情。
而許多畫面也讓人感覺這部作品只是拿來鋪梗，像是索爾的幻覺暗示了諸神黃昏；擁有汎合金的南非走私軍火商暗示了未來要出現的黑豹；整片裡稍微提到的無限寶石以及片尾的瘋狂泰坦薩諾斯與無限手套，皆證明了這部片跟雷神索爾2：黑暗世界一樣也是拿來鋪下一部作品梗的過場電影。

在這部復仇者聯盟的續集裡已經開始暗示了史蒂夫羅傑斯與東尼史塔克的觀念對立，一個是軍事體制下的正義；另一個則是自大狂妄中的和平。而東尼所謂的和平，只不過是他自以為是的理念，而在他帶給許多戰爭的難民陰影之後，再度犯下前錯，強行實現他自大的計畫，並差點成了毀滅世界的罪人。
在鷹眼家中劈柴的片段也讓人感受到他們兩人價值觀的不同，東尼認為先下手為強；而史蒂夫則批判了那些妄想先贏而犧牲性命的破壞者。

而因為版權問題而一直處於尷尬邊緣的異人族雙胞胎-快銀",4,奧創紀元,good
24,奧創根本就不強，毫無緊張與對峙感，真的只是為了打而打而已，marvel端出這種作品還真是敷衍與辜負觀眾。,2,奧創紀元,bad
25,美國隊長超帥  緋紅女巫天殺的好辣啊啊！ 槌子那段索爾的表情還蠻好笑的～沒那麼難看啦！,5,奧創紀元,good
26,真的很難看  看到睡著,1,奧創紀元,bad
27,"老婆看到想睡~我捏了她的手跟她說電影票要200多元~別睡
我覺得還蠻不錯看~但是奧創到後面沒想像中的強
電影應該是要表達團結合作的重要性
鋼鐵人的新盔甲mk45出來的場面不太精采
直接穿出來讓人感覺不到後段要面對奧創的急迫跟對新盔甲的需求
而且新盔甲也沒有較突出的新功能",5,奧創紀元,good
28,中規中矩，沒啥突破。,3,奧創紀元,soso
29,希望很好看,3,奧創紀元,soso
30,明明就超好看不輸第一集，不知道為何只有4.3，可能大家期望太高了吧...........,5,奧創紀元,good
31,還不錯呀 沒有大家說的那麼爛,5,奧創紀元,good
32,去電影院看這部~我做了一個夢~~哀,5,奧創紀元,good
33,"雖然剛瞄了一下網友短評，都沒很好。
可是我覺得很好看耶!
打鬥畫面、角色表現…等，
都很讚啊!!
而且劇情都好出乎我意料，
超好看的!!",5,奧創紀元,good
34,"結果最後一套盔甲
特效做得有夠差，MK43的部分也出現的不是很多!!失望!!!!!!!!!!!
整部片根本在演""美女與野獸"".......................",1,奧創紀元,bad
35,"實在是看沒有在演什麼???中間一度要睡著!!

覺得有點浪費錢!!",1,奧創紀元,bad
36,沒內容,1,奧創紀元,bad
37,"這本來就是商業片~
劇情因為人物太多，總是會必須有所犧牲，
但是整個電影的製作都還是很不錯的！
太多人有跟第一集比較的包袱，沒辦法！",5,奧創紀元,good
38,"這是今年繼Jupiter Ascending之後 令我最失望的電影 如果能在預告就能知道好玩跟結局的話 那我特地去電影院看真不知道該說什麼??

特效?Jupiter Ascending特效夠驚人了吧 但劇情空洞到不倫不類 沒有說服力
復仇者也要成這樣? 只剩下特效跟華麗的卡司(爽片)? 台灣人的智慧還真是高呢!!

對我來說這部電影不會是一顆星 但以爛番茄的標準 我一定給不新鮮

大多數這些元素是非常有趣 而且還有故事可講  那麼為什麼不這樣做? 
在許多方面 奇蹟已經發生了(第一集) 而只是在強調並複述同一故事 只有特效做大？那就是一個倒退。",2,奧創紀元,bad
39,"不管別人怎麼說,我覺得就是好看~大推...",5,奧創紀元,good
40,"雖然是爽片，但是我看的卻不爽，因為整個劇情從簡介和預告就已經知道結局，特效也沒啥特別，壯觀但是不華麗，開頭是在幹嘛，拍出整個TEAM只為了搶權杖而已，那鋼鐵人就行了，不知道派其他人清雜魚有何意義，一點看頭也沒有，不然一隻浩克就KO全部了!!
第二級感覺是為了雷神三和黑寡婦傳奇鋪梗，才有緋紅女巫對其要角們心靈攻擊，但是也好像對劇情沒啥影響，而且為何快銀會死，他的速度不是比子彈還快嗎?本集也弱化了浩克和索爾的能力，應該是說發揮之處變少了，片尾一對雜魚囉囉對上聯盟，是要以量取勝嗎?打得真不過癮啊~~總之，這部電影沒有爆點沒有期待感，美國隊長2還比較好看，第三集沒有鷹眼了吧!!",1,奧創紀元,bad
41,不會覺得不好看.不過甚麼元素都要來一點..看完會覺得.....地板飛起來好屌.打鬥很漂亮.內心戲是啥看不懂.主角們努力甚麼我投入不了....這是一部電影.觀眾沒義務預習..看完之前主角群的系列作後...還真的看不懂奧創...希望下集能更精采,3,奧創紀元,soso
42,"要說劇情跟變形金剛比根本贏太多了
至少我看到很多講到過去及未來的細節
裡面講的人事物幾乎跟整個系列都有關聯
如果沒有看過全部系列根本會搞不懂
我相信大概有一半的人也不知道開場搶奪的權丈是甚麼東西
為什麼要去搶也不知道
索爾看到的寶石是甚麼也不知道
最好笑的就是更多人不知道片尾出現的是誰...
一堆人自以為只看過鋼鐵人就能秒懂復仇者聯盟...
然後看不懂怪劇情爛...",5,奧創紀元,good
43,沒有看過第一集，只能說這部就只是爽片，想看劇情的就不用去了,3,奧創紀元,soso
44,索爾的鎚子真的好好笑!,4,奧創紀元,good
